country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
Mozambique,Electricity - exports,2011,"Kilowatt-hours, million",11954,,total_electricity
Mozambique,Electricity - exports,2012,"Kilowatt-hours, million",9791,,total_electricity
Mozambique,Electricity - exports,2013,"Kilowatt-hours, million",9058,,total_electricity
Mozambique,Electricity - exports,2014,"Kilowatt-hours, million",10199,,total_electricity
Morocco,Electricity - exports,1990,"Kilowatt-hours, million",0,,total_electricity
Morocco,Electricity - exports,1991,"Kilowatt-hours, million",0,,total_electricity
Morocco,Electricity - exports,1992,"Kilowatt-hours, million",0,,total_electricity
Morocco,Electricity - exports,1993,"Kilowatt-hours, million",0,,total_electricity
Morocco,Electricity - exports,1994,"Kilowatt-hours, million",0,,total_electricity
Morocco,Electricity - exports,1995,"Kilowatt-hours, million",0,,total_electricity
Morocco,Electricity - exports,1996,"Kilowatt-hours, million",129,,total_electricity
Morocco,Electricity - exports,1997,"Kilowatt-hours, million",0,,total_electricity
Morocco,Electricity - exports,2013,"Kilowatt-hours, million",151,,total_electricity
Morocco,Electricity - exports,2014,"Kilowatt-hours, million",128,,total_electricity
Montenegro,Electricity - exports,2005,"Kilowatt-hours, million",44,,total_electricity
Montenegro,Electricity - exports,2006,"Kilowatt-hours, million",72,,total_electricity
Montenegro,Electricity - exports,2007,"Kilowatt-hours, million",108,,total_electricity
Montenegro,Electricity - exports,2008,"Kilowatt-hours, million",108,,total_electricity
Montenegro,Electricity - exports,2009,"Kilowatt-hours, million",172,,total_electricity
Montenegro,Electricity - exports,2010,"Kilowatt-hours, million",483,,total_electricity
Montenegro,Electricity - exports,2011,"Kilowatt-hours, million",431,,total_electricity
Montenegro,Electricity - exports,2012,"Kilowatt-hours, million",228,,total_electricity
Montenegro,Electricity - exports,2013,"Kilowatt-hours, million",647,,total_electricity
Montenegro,Electricity - exports,2014,"Kilowatt-hours, million",642,,total_electricity
Mongolia,Electricity - exports,1997,"Kilowatt-hours, million",42,,total_electricity
Mongolia,Electricity - exports,1998,"Kilowatt-hours, million",60,,total_electricity
Mongolia,Electricity - exports,1999,"Kilowatt-hours, million",0,,total_electricity
Mongolia,Electricity - exports,2000,"Kilowatt-hours, million",0,,total_electricity
Mongolia,Electricity - exports,2001,"Kilowatt-hours, million",18,,total_electricity
Mongolia,Electricity - exports,2002,"Kilowatt-hours, million",16,,total_electricity
Mongolia,Electricity - exports,2003,"Kilowatt-hours, million",7,,total_electricity
Mongolia,Electricity - exports,2004,"Kilowatt-hours, million",8,,total_electricity
Mongolia,Electricity - exports,2005,"Kilowatt-hours, million",12,,total_electricity
Mongolia,Electricity - exports,2006,"Kilowatt-hours, million",21,,total_electricity
Mongolia,Electricity - exports,2007,"Kilowatt-hours, million",10,,total_electricity
Mongolia,Electricity - exports,2008,"Kilowatt-hours, million",16,,total_electricity
Mongolia,Electricity - exports,2009,"Kilowatt-hours, million",21.2,,total_electricity
Mongolia,Electricity - exports,2010,"Kilowatt-hours, million",18.2,,total_electricity
Mongolia,Electricity - exports,2011,"Kilowatt-hours, million",23.8,,total_electricity
Mongolia,Electricity - exports,2012,"Kilowatt-hours, million",21.2,,total_electricity
Mongolia,Electricity - exports,2013,"Kilowatt-hours, million",18.2,,total_electricity
Mongolia,Electricity - exports,2014,"Kilowatt-hours, million",33.4,,total_electricity
Mexico,Electricity - exports,1990,"Kilowatt-hours, million",1945,,total_electricity
Mexico,Electricity - exports,1991,"Kilowatt-hours, million",2018,,total_electricity
Mexico,Electricity - exports,1992,"Kilowatt-hours, million",2041,,total_electricity
Mexico,Electricity - exports,1993,"Kilowatt-hours, million",2015,,total_electricity
Mexico,Electricity - exports,1994,"Kilowatt-hours, million",1970,,total_electricity
Mexico,Electricity - exports,1995,"Kilowatt-hours, million",1944,,total_electricity
Mexico,Electricity - exports,1996,"Kilowatt-hours, million",1288,,total_electricity
Mexico,Electricity - exports,1997,"Kilowatt-hours, million",344,,total_electricity
Mexico,Electricity - exports,1998,"Kilowatt-hours, million",77,,total_electricity
Mexico,Electricity - exports,1999,"Kilowatt-hours, million",131,,total_electricity
Mexico,Electricity - exports,2000,"Kilowatt-hours, million",195,,total_electricity
Mexico,Electricity - exports,2001,"Kilowatt-hours, million",271,,total_electricity
Mexico,Electricity - exports,2002,"Kilowatt-hours, million",344,,total_electricity
Mexico,Electricity - exports,2003,"Kilowatt-hours, million",953,,total_electricity
Mexico,Electricity - exports,2004,"Kilowatt-hours, million",1346,,total_electricity
Mexico,Electricity - exports,2005,"Kilowatt-hours, million",1788,,total_electricity
Mexico,Electricity - exports,2006,"Kilowatt-hours, million",1299,,total_electricity
Mexico,Electricity - exports,2007,"Kilowatt-hours, million",1451,,total_electricity
Mexico,Electricity - exports,2008,"Kilowatt-hours, million",1452,,total_electricity
Mexico,Electricity - exports,2009,"Kilowatt-hours, million",1249,,total_electricity
Mexico,Electricity - exports,2010,"Kilowatt-hours, million",1348,,total_electricity
Mexico,Electricity - exports,2011,"Kilowatt-hours, million",1293,,total_electricity
Mexico,Electricity - exports,2012,"Kilowatt-hours, million",1116,,total_electricity
Mexico,Electricity - exports,2013,"Kilowatt-hours, million",1240,,total_electricity
Mexico,Electricity - exports,2014,"Kilowatt-hours, million",2653,,total_electricity
Mali,Electricity - exports,2002,"Kilowatt-hours, million",198.1,,total_electricity
Mali,Electricity - exports,2003,"Kilowatt-hours, million",414.2,,total_electricity
Mali,Electricity - exports,2004,"Kilowatt-hours, million",362,,total_electricity
Mali,Electricity - exports,2005,"Kilowatt-hours, million",400.5,,total_electricity
Mali,Electricity - exports,2006,"Kilowatt-hours, million",359,,total_electricity
Mali,Electricity - exports,2007,"Kilowatt-hours, million",263,,total_electricity
Mali,Electricity - exports,2008,"Kilowatt-hours, million",333,,total_electricity
Mali,Electricity - exports,2009,"Kilowatt-hours, million",347.5,,total_electricity
Mali,Electricity - exports,2010,"Kilowatt-hours, million",368,,total_electricity
Mali,Electricity - exports,2011,"Kilowatt-hours, million",368,1,total_electricity
Mali,Electricity - exports,2012,"Kilowatt-hours, million",368,1,total_electricity
Mali,Electricity - exports,2013,"Kilowatt-hours, million",300,1,total_electricity
Mali,Electricity - exports,2014,"Kilowatt-hours, million",300,1,total_electricity
Malaysia,Electricity - exports,1990,"Kilowatt-hours, million",162,,total_electricity
Malaysia,Electricity - exports,1991,"Kilowatt-hours, million",151,,total_electricity
Malaysia,Electricity - exports,1992,"Kilowatt-hours, million",175,,total_electricity
Malaysia,Electricity - exports,1993,"Kilowatt-hours, million",104,,total_electricity
Malaysia,Electricity - exports,1994,"Kilowatt-hours, million",151,,total_electricity
Malaysia,Electricity - exports,1995,"Kilowatt-hours, million",25,,total_electricity
Malaysia,Electricity - exports,1996,"Kilowatt-hours, million",14,,total_electricity
Malaysia,Electricity - exports,1997,"Kilowatt-hours, million",37,,total_electricity
Malaysia,Electricity - exports,1998,"Kilowatt-hours, million",8,,total_electricity
Malaysia,Electricity - exports,1999,"Kilowatt-hours, million",0,,total_electricity
Malaysia,Electricity - exports,2000,"Kilowatt-hours, million",0,,total_electricity
Malaysia,Electricity - exports,2001,"Kilowatt-hours, million",0,,total_electricity
Malaysia,Electricity - exports,2002,"Kilowatt-hours, million",0,,total_electricity
Malaysia,Electricity - exports,2003,"Kilowatt-hours, million",0,,total_electricity
Malaysia,Electricity - exports,2005,"Kilowatt-hours, million",1854.5,,total_electricity
Malaysia,Electricity - exports,2006,"Kilowatt-hours, million",2665.7,,total_electricity
Malaysia,Electricity - exports,2007,"Kilowatt-hours, million",2260.3,,total_electricity
Malaysia,Electricity - exports,2008,"Kilowatt-hours, million",469.4,,total_electricity
Malaysia,Electricity - exports,2009,"Kilowatt-hours, million",91.8,,total_electricity
Malaysia,Electricity - exports,2010,"Kilowatt-hours, million",147.6,,total_electricity
Malaysia,Electricity - exports,2011,"Kilowatt-hours, million",10,,total_electricity
Malaysia,Electricity - exports,2012,"Kilowatt-hours, million",15,,total_electricity
Malaysia,Electricity - exports,2013,"Kilowatt-hours, million",23,,total_electricity
Malaysia,Electricity - exports,2014,"Kilowatt-hours, million",12,,total_electricity
Malawi,Electricity - exports,1990,"Kilowatt-hours, million",0,,total_electricity
Malawi,Electricity - exports,1991,"Kilowatt-hours, million",0,,total_electricity
Malawi,Electricity - exports,1992,"Kilowatt-hours, million",0.7,,total_electricity
Malawi,Electricity - exports,1993,"Kilowatt-hours, million",0.8,,total_electricity
Malawi,Electricity - exports,1994,"Kilowatt-hours, million",1,,total_electricity
Malawi,Electricity - exports,1995,"Kilowatt-hours, million",1.2,,total_electricity
Malawi,Electricity - exports,1996,"Kilowatt-hours, million",2.1,,total_electricity
Malawi,Electricity - exports,1997,"Kilowatt-hours, million",2.6,,total_electricity
Malawi,Electricity - exports,1998,"Kilowatt-hours, million",8.7,,total_electricity
Malawi,Electricity - exports,1999,"Kilowatt-hours, million",2.7,,total_electricity
Malawi,Electricity - exports,2000,"Kilowatt-hours, million",3.3,,total_electricity
Malawi,Electricity - exports,2001,"Kilowatt-hours, million",6,,total_electricity
Malawi,Electricity - exports,2002,"Kilowatt-hours, million",6.5,,total_electricity
Malawi,Electricity - exports,2003,"Kilowatt-hours, million",6.7,,total_electricity
Malawi,Electricity - exports,2004,"Kilowatt-hours, million",7.5,,total_electricity
Malawi,Electricity - exports,2005,"Kilowatt-hours, million",10,,total_electricity
Malawi,Electricity - exports,2006,"Kilowatt-hours, million",10.9,,total_electricity
Malawi,Electricity - exports,2007,"Kilowatt-hours, million",16.9,,total_electricity
Malawi,Electricity - exports,2008,"Kilowatt-hours, million",19.9,,total_electricity
Malawi,Electricity - exports,2009,"Kilowatt-hours, million",16.3,,total_electricity
Malawi,Electricity - exports,2010,"Kilowatt-hours, million",20.5,,total_electricity
Malawi,Electricity - exports,2011,"Kilowatt-hours, million",20,,total_electricity
Malawi,Electricity - exports,2012,"Kilowatt-hours, million",17.9,,total_electricity
Malawi,Electricity - exports,2013,"Kilowatt-hours, million",17.9,1,total_electricity
Malawi,Electricity - exports,2014,"Kilowatt-hours, million",17.9,1,total_electricity
Luxembourg,Electricity - exports,1990,"Kilowatt-hours, million",746,,total_electricity
Luxembourg,Electricity - exports,1991,"Kilowatt-hours, million",707,,total_electricity
Luxembourg,Electricity - exports,1992,"Kilowatt-hours, million",533,,total_electricity
Luxembourg,Electricity - exports,1993,"Kilowatt-hours, million",394,,total_electricity
Luxembourg,Electricity - exports,1994,"Kilowatt-hours, million",564,,total_electricity
Luxembourg,Electricity - exports,1995,"Kilowatt-hours, million",743,,total_electricity
Luxembourg,Electricity - exports,1996,"Kilowatt-hours, million",808,,total_electricity
Luxembourg,Electricity - exports,1997,"Kilowatt-hours, million",846,,total_electricity
Luxembourg,Electricity - exports,1998,"Kilowatt-hours, million",924,,total_electricity
Luxembourg,Electricity - exports,1999,"Kilowatt-hours, million",655,,total_electricity
Luxembourg,Electricity - exports,2000,"Kilowatt-hours, million",737,,total_electricity
Luxembourg,Electricity - exports,2001,"Kilowatt-hours, million",1067,,total_electricity
Luxembourg,Electricity - exports,2002,"Kilowatt-hours, million",2940,,total_electricity
Luxembourg,Electricity - exports,2003,"Kilowatt-hours, million",2799,,total_electricity
Luxembourg,Electricity - exports,2004,"Kilowatt-hours, million",3132,,total_electricity
Luxembourg,Electricity - exports,2005,"Kilowatt-hours, million",3131,,total_electricity
Luxembourg,Electricity - exports,2006,"Kilowatt-hours, million",3267,,total_electricity
Luxembourg,Electricity - exports,2007,"Kilowatt-hours, million",2887,,total_electricity
Luxembourg,Electricity - exports,2008,"Kilowatt-hours, million",2484,,total_electricity
Luxembourg,Electricity - exports,2009,"Kilowatt-hours, million",2604,,total_electricity
Luxembourg,Electricity - exports,2010,"Kilowatt-hours, million",3216,,total_electricity
Luxembourg,Electricity - exports,2011,"Kilowatt-hours, million",2614,,total_electricity
Luxembourg,Electricity - exports,2012,"Kilowatt-hours, million",2622,,total_electricity
Luxembourg,Electricity - exports,2013,"Kilowatt-hours, million",1907,,total_electricity
Luxembourg,Electricity - exports,2014,"Kilowatt-hours, million",2067,,total_electricity
Lithuania,Electricity - exports,1992,"Kilowatt-hours, million",10642,,total_electricity
Lithuania,Electricity - exports,1993,"Kilowatt-hours, million",8467,,total_electricity
Lithuania,Electricity - exports,1994,"Kilowatt-hours, million",6015,,total_electricity
Lithuania,Electricity - exports,1995,"Kilowatt-hours, million",7948,,total_electricity
Lithuania,Electricity - exports,1996,"Kilowatt-hours, million",9341,,total_electricity
Lithuania,Electricity - exports,1997,"Kilowatt-hours, million",3757,,total_electricity
Lithuania,Electricity - exports,1998,"Kilowatt-hours, million",6466,,total_electricity
Lithuania,Electricity - exports,1999,"Kilowatt-hours, million",3305,,total_electricity
Lithuania,Electricity - exports,2000,"Kilowatt-hours, million",1479,,total_electricity
Lithuania,Electricity - exports,2001,"Kilowatt-hours, million",8406,,total_electricity
Lithuania,Electricity - exports,2002,"Kilowatt-hours, million",11018,,total_electricity
Lithuania,Electricity - exports,2003,"Kilowatt-hours, million",11674,,total_electricity
Lithuania,Electricity - exports,2004,"Kilowatt-hours, million",11488,,total_electricity
Lithuania,Electricity - exports,2005,"Kilowatt-hours, million",8607,,total_electricity
Lithuania,Electricity - exports,2006,"Kilowatt-hours, million",6240,,total_electricity
Lithuania,Electricity - exports,2007,"Kilowatt-hours, million",7218,,total_electricity
Lithuania,Electricity - exports,2008,"Kilowatt-hours, million",6606,,total_electricity
Lithuania,Electricity - exports,2009,"Kilowatt-hours, million",7715,,total_electricity
